Wall time,Step,Value
1592836712.7468822,684,0.20448294281959534
1592836713.0868704,1548,0.2323455959558487
1592836713.1328664,1656,0.23274271190166473
1592836713.526874,2592,0.22574537992477417
1592836713.8638659,3420,0.22930653393268585
1592836714.814866,5724,0.2210368812084198
1592836714.957876,6048,0.22339659929275513
1592836715.8848665,8280,0.22592929005622864
1592836715.9528685,8460,0.22762782871723175
1592836716.2408643,9216,0.22866709530353546
1592836716.4958646,9864,0.22878378629684448
1592836720.9838634,11124,0.2539033591747284
1592836721.322863,11196,0.2559695243835449
1592836722.683862,11484,0.260962575674057
1592836743.4119077,15192,0.35828930139541626
1592836750.969903,16596,0.36273351311683655
1592836753.7779052,17100,0.36937135457992554
1592836767.259713,19332,0.425747811794281
1592836772.7700603,20304,0.43778473138809204
1592836775.912061,20880,0.43958234786987305
1592836777.3040597,21132,0.4386463165283203
1592836786.8800716,22860,0.43900609016418457
1592836789.5030558,23328,0.4391458034515381
1592836792.3720558,23832,0.43735718727111816
1592836794.4030542,24192,0.44421377778053284
1592836803.424052,25740,0.4712356626987457
1592836805.0780509,26028,0.4746898412704468
1592836814.4217935,27576,0.515999972820282
1592836815.6997912,27792,0.521765947341919
1592836818.7367895,28296,0.5189453959465027
1592836819.1717916,28368,0.5161949992179871
1592836822.4147878,28908,0.5190306305885315
1592836823.7253294,29124,0.5268985033035278
1592836829.7799125,30132,0.5262975692749023
1592836854.9030774,34092,0.5352419018745422
1592836860.8522766,35028,0.5406293272972107
1592836861.1232696,35064,0.5421779155731201
1592836862.872275,35280,0.5468915104866028
1592836869.2230542,36252,0.5546393394470215
1592836871.2750547,36576,0.5621945261955261
1592836882.429051,38340,0.5607600212097168
1592836883.114051,38448,0.5577702522277832
1592836889.2480464,39420,0.5497297048568726
1592836891.914047,39816,0.548107385635376
1592836905.1807232,41868,0.557956874370575
1592836909.641957,42552,0.5639134645462036
1592836929.2834616,45468,0.5928241014480591
1592836942.9839833,47448,0.5977783203125
1592836943.6999853,47556,0.596768856048584
1592836947.2939823,48060,0.5994426608085632
1592836948.2775023,48204,0.6016644239425659
1592836960.2385592,49932,0.6068554520606995
1592836962.9535584,50184,0.6058758497238159
1592836968.3576124,50976,0.6154201626777649
1592836971.3570454,51408,0.6114979982376099
1592836973.7964504,51768,0.6119603514671326
1592836981.4350283,52848,0.6213694214820862
1592836984.288025,53244,0.6108987927436829
1592836987.8020236,53748,0.6079478859901428
1592836995.8140235,54900,0.6149184703826904
1592837003.1355402,55944,0.6162340044975281
1592837007.303669,56520,0.6159042119979858
1592837011.5641897,57096,0.6251541972160339
1592837012.8549383,57240,0.6263211369514465
1592837017.1944876,57852,0.6291500329971313
1592837026.1624844,59112,0.6316750049591064
1592837039.400513,60948,0.63697350025177
1592837044.527513,61596,0.6452558636665344
1592837046.892511,61920,0.6468492746353149
1592837050.5635102,62424,0.639644980430603
1592837051.0825107,62496,0.6426518559455872
1592837051.8855097,62604,0.644695520401001
1592837063.447201,64188,0.6449090838432312
1592837075.6277165,65808,0.6292076706886292
1592837080.454234,66456,0.6327654123306274
1592837082.8847988,66780,0.6340585947036743
1592837086.3947978,67248,0.6330240964889526
1592837087.2118528,67356,0.6351932287216187
1592837089.5198514,67644,0.6442078948020935
1592837101.5067642,69084,0.6517353653907776
1592837106.5757594,69696,0.6489348411560059
1592837110.3316138,70164,0.6608524918556213
1592837125.9866345,72108,0.6556663513183594
