Wall time,Step,Value
1594809691.5253952,1548,0.59794020652771
1594809692.6734014,6048,0.608701765537262
1594809693.2739105,8280,0.6277952790260315
1594809693.32136,8460,0.6326509714126587
1594809716.7793832,17100,0.7021843194961548
1594809724.8878582,19332,0.7106534838676453
1594809730.6709564,20880,0.7315951585769653
1594809731.4577148,21132,0.7329742312431335
1594809737.0047626,22860,0.7388460040092468
1594809739.000334,23328,0.7375273704528809
1594809746.6405523,25740,0.7481740713119507
1594809758.6746504,29124,0.765177845954895
1594809789.0178041,36540,0.7880516648292542
1594809837.2703383,48024,0.808394730091095
1594809845.1524987,49896,0.8186412453651428
1594809846.800509,50148,0.8176706433296204
1594809853.5041952,51732,0.8290151357650757
1594809891.5736816,60912,0.827889621257782
1594809897.7532835,62460,0.8240343332290649
1594809898.179543,62568,0.8240090012550354
1594809918.5740204,67608,0.8412131071090698
1594809924.6296425,69048,0.8468825817108154
1594809944.4475229,73332,0.8511068224906921
1594809991.5106087,83088,0.8678073883056641
1594810006.5837831,86040,0.8776417970657349
1594810025.6063335,89496,0.8882530331611633
1594810025.7979777,89532,0.8875427842140198
1594810067.9097364,96696,0.8908160328865051
1594810137.1591415,109404,0.901651918888092
1594810177.077208,116316,0.8920989036560059
1594810180.444559,116892,0.8924961090087891
1594810193.0628812,119016,0.8971105813980103
1594810267.7308886,130284,0.8977804183959961
1594810268.2002866,130356,0.8983564376831055
1594810280.0170429,132156,0.8977264761924744
1594810297.0164227,134712,0.9028289914131165
1594810317.2086365,137592,0.9006999731063843
1594810352.8282983,142452,0.9039300084114075
1594810455.3928077,155448,0.9044947624206543
1594810479.7470412,158436,0.9020718336105347
1594810505.8462982,161748,0.9071529507637024
1594810510.9898689,162360,0.9059860110282898
1594810562.101091,168372,0.9145327806472778
1594810596.5311658,172404,0.9130252599716187
1594810653.6127324,178992,0.9124480485916138
1594810705.9205732,184860,0.9064366817474365
1594810773.8309174,192456,0.9083667993545532
1594810778.386903,192960,0.9119797348976135
1594810902.3748338,206064,0.9052377939224243
1594810951.084713,211140,0.909512996673584
1594810965.9397357,212688,0.9031269550323486
1594810994.142651,215676,0.8960099220275879
1594811069.7261925,223236,0.8843401670455933
1594811077.0139115,223920,0.889244794845581
1594811206.5251837,236700,0.9112957715988159
1594811254.14198,241200,0.919542670249939
1594811258.6063094,241632,0.920994222164154
1594811314.7163649,246780,0.9244587421417236
1594811360.832694,250812,0.9359122514724731
1594811432.208786,257616,0.9392848610877991
1594811516.6101985,265788,0.9357379078865051
1594811545.2875617,268596,0.9317393898963928
1594811546.4099357,268704,0.9323769211769104
1594811564.5332131,270432,0.9266219139099121
1594811679.3763735,280764,0.9227165579795837
1594811693.883619,282024,0.9198579788208008
1594811757.8459134,287712,0.9221334457397461
1594811788.3450253,290412,0.9197102785110474
1594811835.0052135,294516,0.9165812134742737
1594811852.2959182,295992,0.9167428016662598
1594811916.0744889,301104,0.9275779724121094
1594811974.1119087,305964,0.9304144978523254
1594811978.4259582,306324,0.930424690246582
1594812019.0816512,309672,0.9235155582427979
1594812142.8862877,319644,0.9316514730453491
1594812168.5196662,321696,0.9330027103424072
1594812196.269275,323784,0.9296159744262695
1594812322.2466903,333396,0.931121289730072
1594812421.1589315,340884,0.9263929724693298
1594812463.5352979,343980,0.9264867305755615
1594812470.045044,344448,0.9252396821975708
1594812533.9694858,349164,0.9163797497749329
1594812831.4314013,369972,0.914602518081665
1594812895.4707618,374400,0.9206778407096863
1594812938.3376386,377280,0.9283809065818787
1594812960.7216673,378828,0.9284726977348328
1594813005.188487,381888,0.9251211285591125
1594813094.0980837,388116,0.9343253970146179
1594813158.46941,392508,0.9380071759223938
1594813160.121908,392616,0.937654972076416
1594813192.1804907,394812,0.9423282146453857
1594813219.9390628,396756,0.9462723731994629
1594813263.2558725,399708,0.9380034804344177
1594813500.9492311,415188,0.9299603700637817
1594813519.580794,416412,0.9336315393447876
1594813586.1765285,420696,0.9359641075134277
1594813627.0757518,423360,0.9308832883834839
1594813743.6392653,430920,0.9418381452560425
1594813746.491122,431100,0.9412007927894592
1594813857.0381658,437940,0.9394862055778503
1594813928.192517,442476,0.928980827331543
1594814280.567973,463608,0.9439772963523865
1594814376.3198416,469260,0.9337802529335022
1594814394.8442056,470232,0.9345494508743286
1594814695.7154171,487692,0.9263319969177246
1594814728.3004136,489528,0.9262429475784302
1594814742.7286727,490356,0.9260511994361877
1594814861.1083527,497196,0.92427659034729
1594815129.3215196,511992,0.9269731044769287
1594815174.5164003,514620,0.9302051067352295
1594815203.0990963,516204,0.9316418766975403
1594815278.39981,520128,0.9275426864624023
1594815396.3230004,527004,0.9279630184173584
1594815417.8276565,528084,0.9318250417709351
1594815490.0235431,532080,0.9408332705497742
1594815548.0874114,535464,0.9436057209968567
1594815938.3832552,557064,0.9344182014465332
1594815961.5821629,558288,0.9322006106376648
1594816109.2068503,566676,0.902913510799408
1594816125.702537,567540,0.9021471738815308
1594816351.2928352,580212,0.9329707622528076
1594816483.931425,587592,0.9435627460479736
1594816796.1940541,605160,0.9395570158958435
1594816826.816333,606888,0.9364849328994751
1594816967.1058512,614412,0.9356497526168823
1594816985.8774555,615528,0.9380170702934265
1594817122.1214507,623448,0.940667450428009
1594817136.444496,624240,0.93960040807724
1594817263.5549266,631584,0.9462906122207642
1594817272.1853046,632088,0.9454407095909119
1594817830.8700428,664272,0.9398360252380371
1594818264.4056692,688212,0.9416967034339905
1594818298.809134,690120,0.9391300082206726
1594818544.669177,703152,0.9473063945770264
1594818614.298528,707076,0.9464499950408936
1594818622.8661602,707580,0.9463393688201904
1594818671.658433,710352,0.9475675225257874
1594818742.6078312,714492,0.948222815990448
1594818834.5975058,719856,0.9472902417182922
1594818871.5019755,721944,0.9428945779800415
1594818877.0086207,722268,0.9421305656433105
1594818923.5735903,725004,0.9365990161895752
1594818990.0689213,728820,0.9388023018836975
1594818994.7251163,729108,0.941440224647522
1594819037.455655,731664,0.941473126411438
1594819107.3682275,735876,0.9346067905426025
1594819166.2148821,739440,0.9419866800308228
1594819166.8134375,739476,0.9418720602989197
1594819190.014343,740844,0.9442147612571716
1594819312.7811213,748080,0.9402145743370056
1594819314.5468519,748188,0.9401476383209229
1594819366.05494,750816,0.9440611004829407
1594819499.3346071,758916,0.9542297720909119
1594819536.6235542,761220,0.954953670501709
1594819591.6590202,764388,0.9508050680160522
1594819647.611113,767520,0.947815477848053
1594819774.2790837,774864,0.9434431195259094
1594819976.903053,786564,0.9422413110733032
1594820228.5258002,800856,0.9361200332641602
1594820278.8179963,803916,0.9394343495368958
1594820295.9517863,804924,0.9372875690460205
