Wall time,Step,Value
1592836717.9918637,10167,0.024967506527900696
1592836719.175865,10474,0.019346071407198906
1592836719.423862,10536,0.013809209689497948
1592836719.6258643,10586,0.022671982645988464
1592836727.6828609,12307,0.02530791237950325
1592836728.54586,12486,0.0324876606464386
1592836740.2189102,14496,0.11201908439397812
1592836743.9449077,15138,0.15154579281806946
1592836752.5829067,16715,0.23735278844833374
1592836757.2464266,17467,0.27629929780960083
1592836767.4217732,19264,0.036974769085645676
1592836768.6048472,19472,0.051730018109083176
1592836776.55206,20909,0.08472618460655212
1592836776.8880591,20970,0.38317349553108215
1592836782.4410584,21973,0.213424950838089
1592836795.7220545,24298,0.2521337866783142
1592836798.4710522,24783,0.11454658210277557
1592836806.208083,26120,0.09924484044313431
1592836826.9967134,29644,0.1256338357925415
1592836829.4529111,30066,0.14426276087760925
1592836832.4799135,30543,0.10927336663007736
1592836832.7409134,30582,0.059712957590818405
1592836835.0204363,30865,0.5748329162597656
1592836838.2490838,31329,0.14691118896007538
1592836844.5160801,32340,0.0840195044875145
1592836850.8160787,33371,0.07961945235729218
1592836852.9000773,33711,0.20098933577537537
1592836855.6710756,34157,0.08212492614984512
1592836856.7220767,34332,0.08478906750679016
1592836859.196076,34737,0.104795902967453
1592836863.112328,35263,0.20595206320285797
1592836892.6100478,39839,0.08417347073554993
1592836897.676563,40622,0.09514330327510834
1592836898.2965622,40716,0.04130635783076286
1592836906.2352436,41946,0.13260677456855774
1592836909.4649537,42445,0.18162833154201508
1592836914.3564658,43191,0.1561300903558731
1592836918.1074646,43759,0.10406878590583801
1592836918.3454654,43795,0.11147803068161011
1592836918.7004683,43849,0.1422620415687561
1592836923.3654642,44535,0.11257460713386536
1592836932.8324618,45963,0.0673879012465477
1592836937.476985,46639,0.13580010831356049
1592836937.6739879,46669,0.09111395478248596
1592836945.125984,47774,0.14896872639656067
1592836945.956985,47886,0.13341927528381348
1592836951.930504,48730,0.1121835932135582
1592836952.774502,48850,0.13047388195991516
1592836970.348611,51287,0.07146646827459335
1592836987.0500243,53655,0.09606532752513885
1592836989.4840233,54009,0.12927381694316864
1592836990.917022,54216,0.10990549623966217
1592836999.076019,55388,0.10088305175304413
1592837005.8706691,56350,0.11995325982570648
1592837006.44367,56429,0.22147753834724426
1592837016.3314874,57760,0.30545124411582947
1592837019.4504874,58197,0.13971246778964996
1592837053.7415104,62922,0.13835619390010834
1592837060.698133,63878,0.08970845490694046
1592837080.6237993,66537,0.09622251987457275
1592837098.3497648,68768,0.11190947890281677
1592837110.1178048,70201,0.09466885030269623
1592837110.1638067,70207,0.24194474518299103
1592837112.4867234,70497,0.06694634258747101
1592837125.8836358,72161,0.06871134042739868
1592837138.183671,73693,0.08225665986537933
1592837145.1763945,74543,0.09175044298171997
1592837154.3603923,75665,0.1312159299850464
1592837163.8293881,76809,0.07292929291725159
1592837165.7533886,77043,0.05559331178665161
1592837169.2183871,77462,0.09234699606895447
1592837183.6208243,79207,0.07828620821237564
1592837196.057822,80678,0.13181816041469574
1592837202.5948718,81450,0.3950331509113312
1592837206.6287446,81928,0.11228026449680328
1592837207.059263,81979,0.09850480407476425
1592837207.5198064,82034,0.12109506875276566
1592837215.9628432,83031,0.10678663849830627
1592837262.2406762,88236,0.1634305715560913
1592837268.9177158,88948,0.39499977231025696
1592837282.0037484,90418,0.09810274094343185
1592837283.9887457,90641,0.0692063421010971
1592837320.6001513,94629,0.0908392071723938
1592837325.0401497,95117,0.08784719556570053
1592837340.6545932,96808,0.10817151516675949
1592837341.4675987,96893,0.10714325308799744
1592837342.9025943,97036,0.09771133959293365
1592837346.4985921,97421,0.04135745018720627
1592837353.6186502,98165,0.10393527150154114
1592837358.6941605,98702,0.17808277904987335
1592837364.9642386,99375,0.12957918643951416
1592837365.1122375,99391,0.08156400173902512
1592837373.0528,100001,0.09336195886135101
1592837375.5877972,100265,0.07764723151922226
1592837388.9307933,101675,0.05777353793382645
1592837393.436838,102148,0.042975425720214844
1592837406.8017387,103499,0.06898600608110428
1592837411.2084844,103935,0.05341299995779991
1592837425.5916903,105411,0.09720131754875183
1592837426.592691,105514,0.10693436115980148
1592837434.611688,106335,0.08553687483072281
1592837455.7645075,108508,0.21919795870780945
1592837469.7065015,109918,0.11331503838300705
1592837479.274555,110892,0.0677814930677414
1592837483.9476056,111369,0.07587912678718567
1592837489.9732847,111977,0.10350383073091507
1592837500.646388,113035,0.07245292514562607
1592837513.9902093,114368,0.06963057070970535
1592837519.596207,114930,0.146600604057312
1592837519.8702085,114958,0.05847030133008957
1592837528.6223698,115808,0.0531466118991375
1592837549.613363,117876,0.0834084004163742
1592837557.445362,118625,0.06962591409683228
1592837585.7709277,121362,0.08690804243087769
1592837589.6379266,121737,0.058579619973897934
1592837602.047333,122941,0.06774185597896576
1592837625.3665774,125135,0.06955797225236893
1592837629.7605762,125557,0.07165999710559845
1592837642.4525287,126750,0.07210907340049744
1592837645.9835284,127086,0.07285750657320023
1592837652.144527,127674,0.06152000278234482
1592837657.943524,128229,0.049041811376810074
1592837689.9179392,131231,0.12162549048662186
1592837691.4369364,131371,0.10213109850883484
1592837692.209937,131442,0.04550920054316521
1592837696.7810438,131874,0.08063729852437973
1592837700.7559633,132244,0.16372482478618622
1592837705.7525587,132673,0.05969840660691261
1592837737.516202,135334,0.08318416774272919
1592837789.6691344,140115,0.115593820810318
1592837807.7221289,141724,0.10088452696800232
1592837809.8921282,141920,0.054414067417383194
1592837839.3591843,144422,0.09677478671073914
1592837839.5091827,144435,0.08149422705173492
1592837840.5271826,144520,0.08449400961399078
1592837845.3921833,144923,0.04557739198207855
1592837854.4963307,145661,0.04550418257713318
1592837866.8848424,146719,0.05099238455295563
1592837866.942844,146724,0.05362788215279579
1592837871.7004018,147101,0.05710110068321228
1592837899.1399126,149455,0.020679455250501633
1592837899.6659112,149501,0.07104860246181488
1592837908.602703,150027,0.141908660531044
1592837910.017778,150107,0.04736224561929703
1592837918.3133678,150802,0.034945618361234665
1592837921.134365,151041,0.06774764508008957
1592837923.8749423,151274,0.07770806550979614
1592837943.8837342,152944,0.03705066442489624
1592837959.6972458,154278,0.06893345713615417
1592837960.4022477,154337,0.060986585915088654
1592837984.8954668,156364,0.04683864861726761
1592837989.5354655,156748,0.045858174562454224
1592837999.115465,157543,0.0338532030582428
1592838013.730463,158731,0.10753262042999268
1592838041.5871696,160816,0.07188915461301804
1592838043.0411701,160921,0.05844661220908165
1592838045.7367442,161100,0.037748388946056366
1592838048.8694248,161334,0.05913860350847244
1592838068.018368,162824,0.05795983597636223
1592838098.5263984,165247,0.083591528236866
1592838117.1020517,166710,0.08416181057691574
1592838123.534053,167188,0.03924836590886116
1592838127.3460503,167488,0.03587483987212181
1592838129.7770512,167681,0.16017146408557892
1592838163.9144158,170312,0.07048076391220093
1592838197.3450809,172855,0.042722463607788086
1592838203.9175951,173362,0.05381602421402931
1592838221.3830712,174688,0.04015500843524933
1592838232.3680663,175529,0.06276703625917435
1592838234.1390681,175663,0.052688371390104294
1592838236.8060675,175866,0.06711329519748688
1592838256.785265,177300,0.0611841082572937
1592838258.9192667,177462,0.052383385598659515
1592838262.1982658,177710,0.045053668320178986
1592838284.8708863,179389,0.025730684399604797
1592838293.46089,180029,0.05381853133440018
1592838296.47988,180254,0.09223522990942001
1592838317.4699926,181761,0.038846224546432495
1592838317.6219904,181771,0.06640699505805969
1592838335.7599936,183074,0.051584795117378235
1592838337.3859825,183195,0.06649752706289291
1592838343.6471024,183658,0.04651135206222534
1592838359.2882233,184749,0.043819524347782135
1592838403.5055025,187879,0.03148731216788292
1592838409.2678843,188294,0.05167193338274956
1592838415.753865,188763,0.060287732630968094
1592838416.3028533,188803,0.057753968983888626
1592838423.4692612,189298,0.03765414282679558
1592838439.0728989,190417,0.06613761186599731
1592838449.3319032,191151,0.1050320714712143
1592838450.154882,191210,0.08208516985177994
1592838464.2946224,192189,0.04691372066736221
1592838476.6269157,193051,0.07238070666790009
1592838481.1608112,193373,0.05077129229903221
1592838485.956758,193700,0.05535802245140076
1592838506.6842802,195160,0.04156157374382019
1592838523.6298862,196334,0.05757450312376022
1592838535.8926046,197192,0.04919946938753128
1592838536.6085873,197242,0.05936438962817192
1592838548.3253171,198045,0.0671391636133194
1592838568.1269734,199424,0.05598147213459015
1592838586.9445755,200440,0.050438206642866135
1592838614.5699046,202317,0.03906741738319397
1592838660.1219332,205399,0.033796727657318115
1592838661.6974375,205502,0.039606042206287384
1592838664.9917188,205721,0.05129676312208176
1592838681.154473,206828,0.028677523136138916
1592838716.290879,208953,0.06892670691013336
1592838723.2913253,209389,0.05788830667734146
1592838737.7621825,210313,0.0684230774641037
1592838755.954091,211503,0.06857148557901382
1592838763.7975843,212022,0.04237312078475952
1592838827.4949358,216212,0.04134920611977577
1592838841.9827945,217152,0.03759720176458359
1592838850.6497855,217711,0.05544204264879227
