Wall time,Step,Value
1592836704.6430767,684,5144.28125
1592836705.3160748,1548,395.6061096191406
1592836705.3380725,1656,4501.66796875
1592836705.6140726,2592,5143.58056640625
1592836705.8703878,3420,5141.478515625
1592836708.7363565,5724,396.03985595703125
1592836709.1483521,6048,4001.243896484375
1592836714.7738643,8280,164.38401794433594
1592836714.856869,8460,2117.384765625
1592836716.220864,9216,2400.174072265625
1592836717.2728646,9864,2250.029052734375
1592836721.8408678,11124,213.01876831054688
1592836722.1758657,11196,215.56817626953125
1592836723.5178623,11484,216.86947631835938
1592836744.232907,15192,190.4796600341797
1592836751.955904,16596,197.8030548095703
1592836754.7869036,17100,178.2174835205078
1592836767.812779,19332,169.80166625976562
1592836773.249061,20304,180.00059509277344
1592836776.38606,20880,185.56723022460938
1592836777.7670581,21132,180.90484619140625
1592836787.6310563,22860,174.7586212158203
1592836790.2430556,23328,180.9052734375
1592836793.0940557,23832,177.33921813964844
1592836795.1100538,24192,176.47018432617188
1592836804.0400512,25740,174.75820922851562
1592836805.6945686,26028,178.21896362304688
1592836814.6037917,27576,170.6165313720703
1592836815.88379,27792,167.44174194335938
1592836818.8917906,28296,169.81045532226562
1592836819.325789,28368,165.13729858398438
1592836822.5607882,28908,174.7570037841797
1592836823.8888764,29124,169.37596130371094
1592836829.8409107,30132,167.44192504882812
1592836855.0370774,34056,161.4347686767578
1592836860.9742687,34992,131.77674865722656
1592836861.2472694,35028,132.35128784179688
1592836862.9832745,35244,153.19171142578125
1592836869.5170536,36216,160.7144775390625
1592836871.560054,36540,153.84475708007812
1592836882.764049,38304,155.84451293945312
1592836883.444049,38412,159.29132080078125
1592836889.5880492,39384,155.8437042236328
1592836892.2330453,39780,152.5440216064453
1592836905.4852445,41832,154.8289794921875
1592836909.9279501,42516,151.89767456054688
1592836929.313463,45432,149.3774871826172
1592836942.6119838,47412,152.54356384277344
1592836943.3289857,47520,148.75865173339844
1592836946.8909879,48024,146.93540954589844
1592836947.8859842,48168,144.57757568359375
1592836959.862561,49896,140.0777130126953
1592836962.6195602,50148,144.57798767089844
1592836967.953612,50940,152.54202270507812
1592836970.9288027,51372,146.8503875732422
1592836973.38245,51732,148.1485595703125
1592836981.026026,52812,148.75880432128906
1592836983.9410248,53208,144.57814025878906
1592836987.4390237,53712,147.54086303710938
1592836995.4180214,54864,141.7331085205078
1592837002.707539,55908,138.71824645996094
1592837006.8366687,56484,138.4617919921875
1592837010.9901907,57060,136.36231994628906
1592837012.1654153,57204,111.05247497558594
1592837016.7264864,57816,138.9969940185547
1592837025.6764832,59076,142.856689453125
1592837039.0335135,60912,138.46217346191406
1592837043.8795214,61560,137.92994689941406
1592837046.2155113,61884,140.07745361328125
1592837049.8635104,62388,142.29287719726562
1592837050.3825088,62460,140.62838745117188
1592837051.1665118,62568,136.36453247070312
1592837062.6922028,64152,135.33905029296875
1592837074.9437175,65772,133.82896423339844
1592837079.7512326,66420,134.8320770263672
1592837082.1557982,66744,132.35325622558594
1592837085.6817992,67212,130.90847778320312
1592837086.486799,67320,134.8306427001953
1592837088.7518523,67608,125.43577575683594
1592837100.5847619,69048,118.81208038330078
1592837105.829759,69660,123.2885513305664
1592837109.5198061,70128,125.87506103515625
1592837125.175089,72072,126.22124481201172
1592837135.2983298,73332,126.10286712646484
1592837147.3253927,74808,120.4017105102539
1592837149.632401,75096,122.8644027709961
1592837150.8313932,75240,113.56495666503906
1592837152.938393,75492,124.56776428222656
1592837179.9968286,78768,121.62054443359375
1592837183.5598264,79200,122.03495025634766
1592837187.1478236,79632,121.21282958984375
1592837193.318825,80352,120.40190124511719
1592837194.8368225,80532,118.42025756835938
1592837195.1358228,80568,120.80552673339844
1592837201.2223372,81288,121.00175476074219
1592837202.7398725,81468,119.6016616821289
1592837216.4498446,83088,115.3844223022461
1592837220.1177073,83520,113.20751953125
1592837231.2523031,84780,113.92534637451172
1592837242.1984036,86040,110.42872619628906
1592837242.517401,86076,112.8526611328125
1592837243.1544032,86148,114.28508758544922
1592837257.6656783,87732,115.3848648071289
1592837263.1826775,88344,113.20785522460938
1592837263.8126779,88416,113.92379760742188
1592837265.821717,88596,116.5047607421875
1592837273.6797154,89496,115.38416290283203
1592837273.9987128,89532,112.853759765625
1592837277.1847508,89892,110.42953491210938
1592837277.832749,89964,109.7555160522461
1592837279.4497495,90144,108.76091003417969
1592837288.8317475,91188,104.95701599121094
1592837293.8747883,91728,110.43058776855469
1592837295.8180113,91944,101.12415313720703
1592837339.611594,96696,107.78485870361328
1592837358.4476445,98676,105.88230895996094
1592837363.1393635,99180,106.82511138916016
1592837377.2507968,100440,105.57218933105469
1592837414.6925342,104292,104.95716094970703
1592837439.5807285,106848,103.74642944335938
1592837455.0019925,108432,100.84070587158203
1592837464.711506,109404,102.56478118896484
1592837465.7595067,109512,102.56324768066406
1592837486.216125,111600,101.40830993652344
1592837508.6282117,113832,99.98572540283203
1592837521.21121,115092,99.44758605957031
1592837533.7593722,116316,98.09268188476562
1592837539.2813678,116856,99.99989318847656
1592837540.0123665,116928,97.82614135742188
1592837540.373366,116964,99.44751739501953
1592837561.7703629,119052,99.7223129272461
1592837588.290926,121608,99.72323608398438
1592837600.1496112,122760,97.02230834960938
1592837608.5705228,123552,95.49093627929688
1592837616.0575807,124236,95.74524688720703
1592837627.6045754,125352,96.77469635009766
1592837673.273189,129672,94.48853302001953
1592837680.1387353,130320,94.24055480957031
1592837680.8998356,130392,94.96107482910156
1592837700.187962,132192,90.90895080566406
1592837724.4176564,134208,87.80536651611328
1592837730.5786529,134748,77.75357055664062
1592837751.4264228,136620,92.54511260986328
1592837759.5875857,137376,94.72540283203125
1592837761.6317441,137556,81.2641830444336
1592837762.4858062,137628,87.80536651611328
1592837779.3614595,139176,90.22579193115234
1592837804.9411333,141480,87.80439758300781
1592837816.6901875,142488,85.91936492919922
1592837828.6141846,143496,86.74679565429688
1592837849.474695,145260,85.30797576904297
1592837850.7616937,145368,84.31002044677734
1592837877.4243987,147600,88.0190658569336
1592837882.0959215,147996,76.9223403930664
1592837916.216369,150624,84.70551300048828
1592837922.1558847,151128,84.40479278564453
1592837924.6829424,151344,85.51068878173828
1592837935.2715101,152244,85.10684204101562
1592837937.3905122,152424,85.10660552978516
1592837950.9527316,153540,84.90575408935547
1592837952.2207322,153648,84.9051742553711
1592837968.444262,155016,85.71427154541016
1592837974.2414248,155484,83.9158706665039
1592837975.1154242,155556,82.56887817382812
1592838010.5064626,158472,82.57022857666016
1592838025.746169,159660,80.1784896850586
1592838054.86721,161784,79.9996109008789
1592838062.7177994,162396,74.22737121582031
1592838072.1083653,163152,81.4474105834961
1592838116.7160552,166680,79.12105560302734
1592838133.5140505,167976,78.94747924804688
1592838135.418051,168120,72.87432098388672
1592838139.1630816,168408,75.72650909423828
1592838173.9974613,171072,76.92308807373047
1592838191.90357,172440,74.84393310546875
1592838197.5490842,172872,78.260498046875
1592838198.472081,172944,78.43147277832031
1592838216.4770694,174312,76.43331909179688
1592838222.1060677,174744,76.75931549072266
1592838242.2300694,176256,55.55563735961914
1592838275.768885,178704,75.47188568115234
1592838280.061884,179028,76.11004638671875
1592838281.4738827,179136,76.5959701538086
1592838319.561989,181908,68.05243682861328
1592838320.5939887,181980,68.70245361328125
1592838347.3091016,183924,73.31976318359375
1592838362.031678,184932,56.33940124511719
1592838395.5956254,187308,71.14781188964844
1592838415.029882,188712,73.62141418457031
1592838460.9171834,191952,71.28876495361328
1592838469.2515075,192528,66.91620635986328
1592838476.351921,193032,69.23239135742188
1592838507.627255,195228,71.00782775878906
1592838519.2039924,196020,70.31402587890625
1592838556.944117,198648,70.4517822265625
1592838557.986093,198720,68.83509826660156
1592838574.7288556,199872,69.63417053222656
1592838598.7023408,201240,67.79784393310547
1592838637.8533685,203868,64.05831909179688
1592838639.9513204,204012,69.49990844726562
1592838647.7781372,204552,69.09922790527344
1592838669.4136739,206028,69.9033203125
1592838670.9756567,206136,69.36441040039062
1592838720.090357,209196,62.93750762939453
1592838729.8612616,209808,65.09968566894531
1592838731.5452435,209916,64.74889373779297
1592838750.2541127,211140,68.05353546142578
1592838751.3321009,211212,66.66764068603516
1592838755.3560996,211464,66.05555725097656
1592838775.1604707,212760,67.29045867919922
1592838786.546359,213516,67.79698944091797
1592838799.4403968,214380,66.54383087158203
1592838805.4173348,214776,65.45503234863281
1592838820.3102555,215748,67.66219329833984
1592838831.4304292,216468,64.2859115600586
1592838834.1778388,216648,66.29881286621094
1592838892.907603,220464,63.71731948852539
1592838898.448085,220824,64.8045883178711
1592838926.3689337,222624,64.28594207763672
1592838937.2963736,223308,63.830421447753906
1592838944.595393,223776,65.45486450195312
1592838947.9673717,223992,64.28580474853516
1592838955.2603228,224460,64.5162582397461
1592838987.641758,226512,64.40145874023438
1592839000.9017105,227340,62.284217834472656
1592839003.7316911,227520,63.269317626953125
1592839017.3556848,228384,62.82796096801758
1592839030.4181747,229176,63.94348907470703
1592839038.2081227,229644,59.50471496582031
1592839052.3194528,230508,52.7860221862793
1592839107.5922678,233964,63.60432052612305
1592839109.8562534,234108,63.83012390136719
1592839121.3598504,234828,63.604644775390625
1592839152.8139544,236772,60.100337982177734
1592839158.5619442,237132,62.06907653808594
1592839169.3229256,237816,62.50018310546875
1592839200.5308764,239760,59.4060173034668
1592839205.9668667,240084,62.82725524902344
1592839223.1758895,241164,61.7495002746582
1592839224.9134045,241272,61.433475494384766
1592839231.9269109,241704,53.333187103271484
1592839247.7153974,242676,62.55295181274414
1592839250.0329084,242820,61.856021881103516
1592839311.3066072,246600,61.32887649536133
1592839315.9646006,246888,61.53855895996094
1592839325.097589,247428,59.80054473876953
1592839387.9563732,250920,62.608741760253906
1592839403.342866,251856,61.80080795288086
1592839416.5233612,252648,58.727783203125
1592839471.4098625,255960,60.20073699951172
1592839476.3993936,256248,59.80087661743164
1592839501.0533953,257724,58.064659118652344
1592839538.7199144,259956,60.30091857910156
1592839557.5505533,261072,58.727874755859375
1592839599.150059,263376,56.426353454589844
1592839610.822045,264024,55.04616928100586
1592839617.3440373,264384,55.90067672729492
1592839617.9910367,264420,55.72770690917969
1592839630.6133842,265104,55.4699592590332
1592839645.722118,265932,52.708595275878906
1592839658.5231013,266616,52.86330795288086
1592839684.4872584,268020,53.97300720214844
1592839691.0992873,268380,54.62826919555664
1592839697.6742785,268740,54.878196716308594
1592839699.683278,268848,53.73128128051758
1592839709.686776,269388,54.29855728149414
1592839731.8157148,270576,53.97316360473633
1592839798.7805817,274104,53.62754440307617
1592839823.3657017,275400,53.175960540771484
1592839835.048207,276012,53.81172561645508
1592839852.7507076,276948,53.41276168823242
1592839856.8427026,277164,52.70875930786133
1592839903.1286607,279576,52.24935531616211
1592839916.9112146,280296,52.09833908081055
1592839922.6092434,280584,44.11763381958008
1592839929.516747,280944,52.785762786865234
1592839953.9690118,282204,52.023075103759766
1592840001.9776022,284652,52.09819412231445
1592840024.6700637,285804,50.59580993652344
1592840066.7101686,287928,50.847476959228516
1592840091.6022234,289188,51.575862884521484
1592840099.3972151,289584,50.99108123779297
1592840108.147723,290016,50.70420455932617
1592840120.2913654,290628,50.49091339111328
1592840203.113969,294732,49.723628997802734
1592840206.0019698,294876,49.723724365234375
1592840228.7479503,295992,49.79243087768555
1592840233.105287,296208,49.28010940551758
1592840286.3735511,298800,47.74546813964844
1592840325.1396487,300384,48.64863204956055
1592840329.5731657,300600,48.5174674987793
1592840346.789389,301428,48.58301544189453
1592840350.4593866,301608,49.38262939453125
1592840357.111382,301932,48.128379821777344
1592840424.5967388,305172,48.12824249267578
1592840426.8357384,305280,47.745361328125
1592840448.0487237,306288,47.430824279785156
1592840455.5597186,306648,47.80891418457031
1592840500.3842194,308736,47.68211364746094
1592840527.1471462,309996,47.18220520019531
1592840552.5877125,311184,40.62929153442383
1592840553.3707108,311220,45.97711181640625
1592840560.2063127,311544,47.36843490600586
1592840595.6468084,313200,46.094642639160156
1592840599.494805,313380,46.753116607666016
1592840696.4270337,317844,46.57179641723633
1592840698.743542,317952,45.86001968383789
1592840715.313568,318708,46.69236755371094
1592840742.8827283,319968,45.511905670166016
1592840748.3637242,320220,46.75326156616211
1592840761.7682807,320832,42.007041931152344
1592840763.4482803,320904,45.97702407836914
1592840765.8162808,321012,45.511810302734375
1592840782.324782,321768,45.340110778808594
1592840787.921361,322020,43.84907531738281
1592840806.1843495,322848,46.27255630493164
1592840819.647387,323460,45.39714431762695
1592840834.2793775,324108,45.397335052490234
1592840839.0023756,324324,46.09468460083008
1592840846.886373,324684,45.68526077270508
