Wall time,Step,Value
1592836704.6430767,684,0.22447489202022552
1592836705.3170757,1548,0.14293627440929413
1592836705.3380725,1656,0.2281658947467804
1592836705.6140726,2592,0.5533715486526489
1592836705.8703878,3420,0.2087404876947403
1592836708.7363565,5724,0.22842435538768768
1592836709.1483521,6048,0.4043492376804352
1592836714.7738643,8280,0.1763254702091217
1592836714.856869,8460,0.3488505780696869
1592836716.220864,9216,0.23689790070056915
1592836717.2738638,9864,0.09718414396047592
1592836721.8408678,11124,0.39058351516723633
1592836722.1758657,11196,0.11790474504232407
1592836723.5188642,11484,0.512139081954956
1592836744.232907,15192,0.5815607309341431
1592836751.955904,16596,0.32817280292510986
1592836754.7879016,17100,0.3974990248680115
1592836767.8137803,19332,0.5227678418159485
1592836773.249061,20304,0.25033241510391235
1592836776.38606,20880,0.3200991451740265
1592836777.7670581,21132,0.41273394227027893
1592836787.6310563,22860,0.6433437466621399
1592836790.2430556,23328,0.5113751888275146
1592836793.095054,23832,0.3840106427669525
1592836795.1100538,24192,0.5851007699966431
1592836804.0400512,25740,0.45291271805763245
1592836805.695568,26028,0.3304552435874939
1592836814.6047933,27576,0.39056825637817383
1592836815.8847902,27792,0.4740247428417206
1592836818.8917906,28296,0.3990292251110077
1592836819.325789,28368,0.4019501209259033
1592836822.5607882,28908,0.5539591908454895
1592836823.8888764,29124,0.24706420302391052
1592836829.8409107,30132,0.5490562915802002
1592836855.0370774,34056,0.22640958428382874
1592836860.9742687,34992,0.4690280258655548
1592836861.2472694,35028,0.2385401725769043
1592836862.9832745,35244,0.7003911137580872
1592836869.5180547,36216,0.543533205986023
1592836871.560054,36540,0.6735824942588806
1592836882.764049,38304,0.6072481870651245
1592836883.444049,38412,0.5117053389549255
1592836889.5880492,39384,0.4212898910045624
1592836892.2330453,39780,0.4433887004852295
1592836905.4852445,41832,0.31569355726242065
1592836909.9279501,42516,0.6050136089324951
1592836929.313463,45432,0.5681054592132568
1592836942.6119838,47412,0.3650067150592804
1592836943.3289857,47520,0.6292193531990051
1592836946.8909879,48024,0.4444946348667145
1592836947.8859842,48168,0.6122194528579712
1592836959.86356,49896,0.48605379462242126
1592836962.6195602,50148,0.6534777879714966
1592836967.953612,50940,0.5878430008888245
1592836970.9288027,51372,0.642270565032959
1592836973.38245,51732,0.5773887634277344
1592836981.026026,52812,0.5388479232788086
1592836983.9410248,53208,0.46778446435928345
1592836987.4400227,53712,0.5668122172355652
1592836995.4180214,54864,0.6538287401199341
1592837002.708538,55908,0.8144150972366333
1592837006.8366687,56484,0.4610689580440521
1592837010.9901907,57060,0.8180342316627502
1592837012.1654153,57204,0.2537462115287781
1592837016.7264864,57816,0.6658979058265686
1592837025.6764832,59076,0.6629384160041809
1592837039.0335135,60912,0.6762860417366028
1592837043.8795214,61560,0.6806361675262451
1592837046.2155113,61884,0.3584738075733185
1592837049.8635104,62388,0.7349303364753723
1592837050.3825088,62460,0.6998483538627625
1592837051.1665118,62568,0.5287190079689026
1592837062.6922028,64152,0.4744095802307129
1592837074.9437175,65772,0.4996875822544098
1592837079.7512326,66420,0.5546546578407288
1592837082.1557982,66744,0.49951666593551636
1592837085.6817992,67212,0.49787941575050354
1592837086.486799,67320,0.4450578987598419
1592837088.7518523,67608,0.6476415991783142
1592837100.5847619,69048,0.721814751625061
1592837105.829759,69660,0.6977298259735107
1592837109.5198061,70128,0.2587366998195648
1592837125.175089,72072,0.481873482465744
1592837135.2983298,73332,0.6861555576324463
1592837147.3263946,74808,0.6207398772239685
1592837149.632401,75096,0.48091545701026917
1592837150.832394,75240,0.7615171074867249
1592837152.938393,75492,0.7806141376495361
1592837179.9968286,78768,0.6983445286750793
1592837183.5598264,79200,0.7155386209487915
1592837187.148824,79632,0.8076764345169067
1592837193.318825,80352,0.8221485614776611
1592837194.8368225,80532,0.49381354451179504
1592837195.1358228,80568,0.6376247406005859
1592837201.2223372,81288,0.7231042385101318
1592837202.7398725,81468,0.7012902498245239
1592837216.4498446,83088,0.5721207857131958
1592837220.1187072,83520,0.6407906413078308
1592837231.2523031,84780,0.727790355682373
1592837242.1984036,86040,0.7671287059783936
1592837242.517401,86076,0.8674647212028503
1592837243.1544032,86148,0.8596378564834595
1592837257.6656783,87732,0.4884445369243622
1592837263.1826775,88344,0.6472399234771729
1592837263.8126779,88416,0.7836166620254517
1592837265.821717,88596,0.6579134464263916
1592837273.6797154,89496,0.6620490550994873
1592837273.9987128,89532,0.741352915763855
1592837277.1857507,89892,0.6999870538711548
1592837277.832749,89964,0.793254017829895
1592837279.4507484,90144,0.8965324759483337
1592837288.8327465,91188,0.9179788827896118
1592837293.8747883,91728,0.8810067772865295
1592837295.8180113,91944,0.9005938768386841
1592837339.611594,96696,0.7683897018432617
1592837358.4476445,98676,0.7284364104270935
1592837363.4753637,99216,0.6711825728416443
1592837377.589796,100476,0.7765074372291565
1592837415.0415351,104328,0.8037158846855164
1592837439.9247267,106884,0.795676052570343
1592837455.3589928,108468,0.6221880316734314
1592837465.0615053,109440,0.8533240556716919
1592837466.1095042,109548,0.8507710695266724
1592837486.579179,111636,0.729432225227356
1592837508.9822128,113868,0.7505130767822266
1592837521.6172082,115128,0.8686212301254272
1592837534.1303718,116352,0.8300358653068542
1592837539.2823677,116856,0.8820280432701111
1592837540.0123665,116928,0.785981297492981
1592837540.373366,116964,0.6795521378517151
1592837561.7703629,119052,0.734900712966919
1592837588.290926,121608,0.8168184757232666
1592837600.1496112,122760,0.9558526277542114
1592837608.5715222,123552,0.9176607728004456
1592837616.0575807,124236,0.8066494464874268
1592837627.6045754,125352,0.7285933494567871
1592837673.273189,129672,0.8671300411224365
1592837680.1387353,130320,0.7327783703804016
1592837680.8998356,130392,0.8780344724655151
1592837700.187962,132192,0.5151395201683044
1592837724.8236551,134244,0.7034710645675659
1592837731.0966527,134784,0.5718678832054138
1592837751.816423,136656,0.9516702890396118
1592837759.980586,137412,0.8175276517868042
1592837762.0758085,137592,0.901087760925293
1592837762.8798053,137664,0.5155591368675232
1592837779.7504568,139212,0.7999554872512817
1592837805.3531327,141516,0.9289555549621582
1592837817.1061857,142524,0.8315133452415466
1592837829.0471826,143532,0.8979926109313965
1592837849.8996973,145296,0.7858988642692566
1592837851.1776962,145404,0.8710448145866394
1592837877.8314004,147636,0.9825421571731567
1592837882.563918,148032,0.7598127722740173
1592837916.6313665,150660,0.858605146408081
1592837922.5778852,151164,0.8862905502319336
1592837925.110943,151380,0.8628826141357422
1592837935.6905115,152280,0.9136809706687927
1592837937.8065066,152460,0.6293511986732483
1592837951.3757312,153576,0.9389410614967346
1592837952.645731,153684,0.7930183410644531
1592837968.874266,155052,0.9747321009635925
1592837974.680427,155520,0.8311600685119629
1592837975.5374231,155592,0.6624082922935486
1592838010.940463,158508,0.9103515148162842
1592838026.224174,159696,0.8713211417198181
1592838055.304209,161820,0.5417478084564209
1592838063.1687987,162432,0.6599060893058777
1592838072.557365,163188,0.7887073159217834
1592838117.1680524,166716,0.8356597423553467
1592838133.9820514,168012,0.7347047328948975
1592838135.8735712,168156,0.9755043983459473
1592838139.634082,168444,0.884597659111023
1592838174.4544594,171108,0.8783373236656189
1592838192.382571,172476,0.8083257079124451
1592838198.012082,172908,0.8862994909286499
1592838198.9460828,172980,0.7861337661743164
1592838216.94007,174348,0.877191960811615
1592838222.5770674,174780,0.7480881214141846
1592838242.7960715,176292,0.9253191947937012
1592838276.2478862,178740,0.8550227284431458
1592838280.5348835,179064,0.8586434721946716
1592838281.9508853,179172,0.9035050868988037
1592838320.06999,181944,0.9396407008171082
1592838321.1269886,182016,0.8534706830978394
1592838347.791099,183960,0.5318018198013306
1592838362.6566622,184968,0.9113964438438416
1592838396.0916142,187344,0.914093554019928
1592838415.5338697,188748,0.9128920435905457
1592838461.4171722,191988,0.8754124045372009
1592838469.759496,192564,0.9503419399261475
1592838476.8539107,193068,0.8212530612945557
1592838508.1422434,195264,0.9206280708312988
1592838519.7199764,196056,0.9084512591362
1592838557.4631054,198684,0.8025131821632385
1592838558.504081,198756,0.8852201104164124
1592838575.2338464,199908,0.9566491842269897
1592838599.227326,201276,0.9079641699790955
1592838638.395355,203904,0.8834547400474548
1592838640.466307,204048,0.8867007493972778
1592838648.310127,204588,0.859557569026947
1592838669.9416702,206064,0.7584338188171387
1592838671.5136528,206172,0.9406013488769531
1592838720.6483493,209232,0.839958667755127
1592838730.4262538,209844,0.9462898373603821
1592838732.1052396,209952,0.29126495122909546
1592838750.793107,211176,0.8545443415641785
1592838751.9600983,211248,0.8919207453727722
1592838755.8970926,211500,0.8602421283721924
1592838775.6994677,212796,0.893237292766571
1592838787.0783534,213552,0.8906509280204773
1592838799.9783862,214416,0.6887258887290955
1592838805.9593303,214812,0.847107470035553
1592838820.8452501,215784,0.8619351983070374
1592838831.9938533,216504,0.8531911373138428
1592838834.723835,216684,0.9028050303459167
1592838893.4665997,220500,0.8981513977050781
1592838899.0000823,220860,0.9319247603416443
1592838926.918444,222660,0.8804819583892822
1592838937.8583708,223344,0.8905501961708069
1592838945.160388,223812,0.8123313784599304
1592838948.5273652,224028,0.9026644825935364
1592838955.8103182,224496,0.7812357544898987
1592838988.216753,226548,0.8896352648735046
1592839001.4617095,227376,0.9074836373329163
1592839004.2916868,227556,0.8357658982276917
1592839017.917681,228420,0.8216371536254883
1592839031.0201726,229212,0.8989996314048767
1592839038.83112,229680,0.8778872489929199
1592839052.9074466,230544,0.9657322764396667
1592839108.164263,234000,0.9389239549636841
1592839110.4142497,234144,0.9025425910949707
1592839121.9148507,234864,0.8504936099052429
1592839153.3989515,236808,0.9205424785614014
1592839159.1329412,237168,0.9327868819236755
1592839169.8909266,237852,0.7836402058601379
1592839201.1158762,239796,0.8473951816558838
1592839206.5408669,240120,0.8766670227050781
1592839223.7474053,241200,0.8952142596244812
1592839225.4839175,241308,0.9196626543998718
1592839232.6009076,241740,0.7746686935424805
